x	y	top_z	substrate_z	normalized_height	slope1	slope4	slope8	dx4	dy4	substrate	visible
61	189	74	74	0.536232	45.000	32.513	33.125	0.125	-0.625	minecraft:pale_moss_block	minecraft:pale_moss_block
62	189	74	74	0.536232	35.264	38.329	35.474	0.250	-0.750	minecraft:pale_moss_block	minecraft:pale_moss_block
63	189	75	75	0.543478	35.264	41.473	35.474	0.125	-0.875	minecraft:stone	minecraft:stone
64	189	75	75	0.543478	26.565	37.247	33.125	0.125	-0.750	minecraft:pale_moss_block	minecraft:pale_moss_block
65	189	75	75	0.543478	45.000	38.329	35.474	0.250	-0.750	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
66	189	75	75	0.543478	45.000	42.303	37.060	0.250	-0.875	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
67	189	75	75	0.543478	45.000	41.473	36.187	0.125	-0.875	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
68	189	75	75	0.543478	35.264	42.303	37.060	0.250	-0.875	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
69	189	76	76	0.550725	35.264	38.329	37.060	0.250	-0.750	minecraft:pale_moss_block	minecraft:pale_moss_block
70	189	76	76	0.550725	45.000	43.591	38.065	0.375	-0.875	minecraft:pale_moss_block	minecraft:pale_moss_block
71	189	76	76	0.550725	48.190	43.591	39.094	0.375	-0.875	minecraft:pale_moss_block	minecraft:pale_moss_block
72	189	77	77	0.557971	35.264	42.031	38.065	0.500	-0.750	minecraft:pale_moss_block	minecraft:pale_moss_block
73	189	77	77	0.557971	48.190	39.981	39.981	0.375	-0.750	minecraft:pale_moss_block	minecraft:pale_moss_block
74	189	78	78	0.565217	35.264	42.031	40.967	0.500	-0.750	minecraft:stone	minecraft:stone
75	189	78	78	0.565217	48.190	42.031	39.177	0.500	-0.750	minecraft:stone	minecraft:stone
76	189	79	79	0.572464	48.190	42.031	42.031	0.500	-0.750	minecraft:stone	minecraft:stone
77	189	79	79	0.572464	48.190	42.031	40.967	0.500	-0.750	minecraft:stone	minecraft:stone
78	189	80	80	0.579710	48.190	42.031	42.031	0.500	-0.750	minecraft:stone	minecraft:stone
79	189	80	80	0.579710	48.190	45.222	40.368	0.500	-0.875	minecraft:stone	minecraft:stone
80	189	81	81	0.586957	48.190	45.222	39.177	0.500	-0.875	minecraft:stone	minecraft:stone
81	189	81	81	0.586957	35.264	45.222	40.368	0.500	-0.875	minecraft:pale_moss_block	minecraft:pale_moss_block
82	189	82	82	0.594203	48.190	45.222	37.340	0.500	-0.875	minecraft:pale_moss_block	minecraft:pale_moss_block
83	189	82	82	0.594203	35.264	45.222	37.340	0.500	-0.875	minecraft:stone	minecraft:stone
84	189	83	83	0.601449	48.190	43.591	36.087	0.375	-0.875	minecraft:stone	minecraft:stone
85	189	83	83	0.601449	48.190	42.031	36.087	0.500	-0.750	minecraft:white_concrete_powder	minecraft:white_concrete_powder
86	189	84	84	0.608696	35.264	39.981	34.060	0.375	-0.750	minecraft:white_concrete_powder	minecraft:white_concrete_powder
87	189	84	84	0.608696	45.000	39.981	32.005	0.375	-0.750	minecraft:white_concrete_powder	minecraft:white_concrete_powder
88	189	84	84	0.608696	35.264	33.946	30.525	0.250	-0.625	minecraft:white_concrete_powder	minecraft:white_concrete_powder
89	189	85	85	0.615942	35.264	33.946	29.951	0.250	-0.625	minecraft:white_concrete_powder	minecraft:white_concrete_powder
90	189	85	85	0.615942	26.565	29.206	28.264	0.250	-0.500	minecraft:white_concrete_powder	minecraft:white_concrete_powder
91	189	85	85	0.615942	45.000	29.206	29.951	0.250	-0.500	minecraft:birch_wood[axis=y]	minecraft:birch_wood[axis=y]
92	189	85	85	0.615942	26.565	33.946	26.019	0.250	-0.625	minecraft:snow_block	minecraft:snow_block
93	189	85	85	0.615942	35.264	33.946	24.261	0.250	-0.625	minecraft:snow_block	minecraft:snow_block
94	189	86	86	0.623188	35.264	29.206	23.843	0.250	-0.500	minecraft:snow_block	minecraft:snow_block
95	189	86	86	0.623188	26.565	27.938	28.264	0.375	-0.375	minecraft:snow_block	minecraft:snow_block
96	189	86	86	0.623188	35.264	24.261	31.615	0.375	-0.250	minecraft:snow_block	minecraft:snow_block
97	189	87	87	0.630435	35.264	15.616	31.615	0.250	-0.125	minecraft:snow_block	minecraft:snow_block
98	189	87	87	0.630435	35.264	24.261	33.125	0.375	-0.250	minecraft:white_concrete_powder	minecraft:white_concrete_powder
99	189	88	88	0.637681	35.264	32.005	35.474	0.625	0.000	minecraft:snow_block	minecraft:snow_block
100	189	88	88	0.637681	48.190	41.186	34.945	0.875	0.000	minecraft:snow_block	minecraft:snow_block
101	189	87	87	0.630435	35.264	41.473	35.474	0.875	0.125	minecraft:snow_block	minecraft:snow_block
102	189	89	89	0.644928	65.905	45.222	36.187	1.000	0.125	minecraft:cyan_terracotta	minecraft:cyan_terracotta
103	189	91	91	0.659420	65.905	45.222	39.094	1.000	0.125	minecraft:pale_moss_block	minecraft:pale_moss_block
104	189	93	93	0.673913	57.688	45.222	41.040	1.000	0.125	minecraft:stone	minecraft:stone
105	189	94	94	0.681159	45.000	48.366	40.967	1.125	0.000	minecraft:stone	minecraft:stone
106	189	95	95	0.688406	45.000	45.222	42.031	1.000	0.125	minecraft:stone	minecraft:stone
107	189	96	96	0.695652	35.264	41.473	41.614	0.875	-0.125	minecraft:snow_block	minecraft:snow_block
108	189	97	96	0.695652	26.565	39.981	41.473	0.750	-0.375	minecraft:white_concrete_powder	minecraft:snow[layers=1]
109	189	96	96	0.695652	35.264	38.673	40.059	0.625	-0.500	minecraft:white_concrete_powder	minecraft:white_concrete_powder
110	189	97	97	0.702899	48.190	42.031	37.340	0.500	-0.750	minecraft:birch_wood[axis=y]	minecraft:birch_wood[axis=y]
111	189	98	98	0.710145	54.736	46.883	36.187	0.375	-1.000	minecraft:stone	minecraft:stone
112	189	99	99	0.717391	57.688	49.051	34.945	0.250	-1.125	minecraft:pale_moss_block	minecraft:pale_moss_block
113	189	99	99	0.717391	56.310	51.479	39.094	0.125	-1.250	minecraft:pale_moss_block	minecraft:pale_moss_block
114	189	99	99	0.717391	63.435	54.085	43.216	-0.125	-1.375	minecraft:pale_moss_block	minecraft:pale_moss_block
115	189	99	99	0.717391	68.583	54.945	45.222	-0.375	-1.375	minecraft:pale_moss_block	minecraft:pale_moss_block
116	189	98	98	0.710145	69.625	57.688	47.174	-0.500	-1.500	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
117	189	97	97	0.702899	65.905	60.128	48.756	-0.625	-1.625	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
118	189	96	96	0.695652	65.905	61.714	50.510	-0.625	-1.750	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
119	189	95	95	0.688406	57.688	61.714	51.887	-0.625	-1.750	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
120	189	95	95	0.688406	57.688	61.714	50.510	-0.625	-1.750	minecraft:pale_moss_block	minecraft:pale_moss_block
121	189	94	94	0.681159	57.688	59.537	50.246	-0.500	-1.625	minecraft:cyan_terracotta	minecraft:cyan_terracotta
122	189	94	94	0.681159	45.000	59.052	48.541	-0.375	-1.625	minecraft:pale_moss_block	minecraft:pale_moss_block
123	189	94	94	0.681159	57.688	56.401	46.785	-0.125	-1.500	minecraft:stone	minecraft:stone
124	189	93	93	0.673913	48.190	48.366	45.222	0.000	-1.125	minecraft:diorite	minecraft:diorite
125	189	93	93	0.673913	26.565	42.303	45.868	0.250	-0.875	minecraft:diorite	minecraft:diorite
126	189	94	93	0.673913	35.264	32.005	45.277	0.375	-0.500	minecraft:diorite	minecraft:snow[layers=1]
127	189	94	94	0.681159	45.000	32.005	44.660	0.500	-0.375	minecraft:birch_wood[axis=y]	minecraft:birch_wood[axis=y]
128	189	95	95	0.688406	45.000	42.303	42.896	0.875	-0.250	minecraft:diorite	minecraft:diorite
129	189	96	96	0.695652	45.000	45.222	39.177	1.000	-0.125	minecraft:pale_oak_wood[axis=y]	minecraft:pale_oak_wood[axis=y]
130	189	97	97	0.702899	45.000	48.366	38.329	1.125	0.000	minecraft:pale_oak_wood[axis=y]	minecraft:pale_oak_wood[axis=y]
131	189	98	98	0.710145	56.310	51.340	37.707	1.250	0.000	minecraft:stone	minecraft:stone
132	189	100	100	0.724638	57.688	51.479	41.040	1.250	0.125	minecraft:andesite	minecraft:andesite
133	189	101	101	0.731884	45.000	48.541	41.040	1.125	0.125	minecraft:cobblestone	minecraft:cobblestone
134	189	102	102	0.739130	57.688	48.541	43.591	1.125	-0.125	minecraft:andesite	minecraft:andesite
135	189	104	104	0.753623	57.688	45.868	41.824	1.000	-0.250	minecraft:diorite	minecraft:diorite
136	189	105	105	0.760870	35.264	39.981	40.967	0.750	-0.375	minecraft:diorite	minecraft:diorite
137	189	105	105	0.760870	48.190	36.087	42.031	0.625	-0.375	minecraft:diorite	minecraft:diorite
138	189	106	106	0.768116	35.264	38.673	41.614	0.625	-0.500	minecraft:diorite	minecraft:diorite
139	189	106	106	0.768116	45.000	36.087	42.896	0.375	-0.625	minecraft:diorite	minecraft:diorite
140	189	106	106	0.768116	45.000	42.303	41.614	0.250	-0.875	minecraft:diorite	minecraft:diorite
141	189	106	106	0.768116	48.190	43.591	40.059	0.375	-0.875	minecraft:diorite	minecraft:diorite
142	189	107	107	0.775362	35.264	42.303	40.368	0.250	-0.875	minecraft:diorite	minecraft:diorite
143	189	107	107	0.775362	45.000	43.591	38.065	0.375	-0.875	minecraft:birch_wood[axis=y]	minecraft:birch_wood[axis=y]
144	189	107	107	0.775362	35.264	43.591	39.981	0.375	-0.875	minecraft:stone	minecraft:stone
145	189	108	108	0.782609	48.190	45.222	39.981	0.500	-0.875	minecraft:birch_wood[axis=y]	minecraft:birch_wood[axis=y]
146	189	108	108	0.782609	48.190	39.981	41.824	0.375	-0.750	minecraft:white_concrete_powder	minecraft:white_concrete_powder
147	189	109	109	0.789855	35.264	43.591	39.981	0.375	-0.875	minecraft:cobblestone	minecraft:cobblestone
148	189	109	109	0.789855	48.190	42.031	39.981	0.500	-0.750	minecraft:stone	minecraft:stone
149	189	110	110	0.797101	35.264	43.591	40.967	0.375	-0.875	minecraft:cobblestone	minecraft:cobblestone
150	189	110	110	0.797101	45.000	45.222	39.981	0.500	-0.875	minecraft:cobblestone	minecraft:cobblestone
151	189	110	110	0.797101	35.264	43.591	38.065	0.375	-0.875	minecraft:white_concrete_powder	minecraft:white_concrete_powder
152	189	111	111	0.804348	48.190	39.981	40.368	0.375	-0.750	minecraft:cobblestone	minecraft:cobblestone
153	189	111	111	0.804348	48.190	39.981	40.368	0.375	-0.750	minecraft:stone	minecraft:stone
154	189	112	112	0.811594	48.190	39.981	40.368	0.375	-0.750	minecraft:cobblestone	minecraft:cobblestone
155	189	112	112	0.811594	45.000	39.981	39.177	0.375	-0.750	minecraft:stone	minecraft:stone
156	189	112	112	0.811594	35.264	42.031	40.967	0.500	-0.750	minecraft:pale_moss_block	minecraft:pale_moss_block
157	189	113	113	0.818841	48.190	41.473	39.981	0.625	-0.625	minecraft:snow_block	minecraft:snow_block
158	189	113	113	0.818841	45.000	42.031	40.967	0.500	-0.750	minecraft:snow_block	minecraft:snow_block
159	189	113	113	0.818841	45.000	42.031	40.967	0.500	-0.750	minecraft:white_concrete_powder	minecraft:white_concrete_powder
160	189	115	115	0.833333	56.310	42.031	39.177	0.500	-0.750	minecraft:cobblestone	minecraft:cobblestone
161	189	116	116	0.840580	48.190	36.087	43.152	0.375	-0.625	minecraft:cobblestone	minecraft:cobblestone
162	189	116	116	0.840580	45.000	38.673	44.312	0.500	-0.625	minecraft:cobblestone	minecraft:cobblestone
163	189	116	116	0.840580	45.000	45.222	46.785	0.500	-0.875	minecraft:stone	minecraft:stone
164	189	116	116	0.840580	45.000	46.883	46.785	0.375	-1.000	minecraft:pale_moss_block	minecraft:pale_moss_block
165	189	116	116	0.840580	48.190	45.222	44.195	0.500	-0.875	minecraft:pale_moss_block	minecraft:pale_moss_block
166	189	117	117	0.847826	35.264	49.051	45.495	0.750	-0.875	minecraft:pale_moss_block	minecraft:pale_moss_block
167	189	117	117	0.847826	48.190	53.513	45.495	1.125	-0.750	minecraft:pale_moss_block	minecraft:pale_moss_block
168	189	118	118	0.855072	60.983	53.513	41.614	1.125	-0.750	minecraft:pale_moss_block	minecraft:pale_moss_block
169	189	120	120	0.869565	65.905	49.702	40.368	1.000	-0.625	minecraft:stone	minecraft:stone
170	189	122	122	0.884058	68.583	47.078	35.474	0.875	-0.625	minecraft:cobblestone	minecraft:cobblestone
171	189	125	125	0.905797	57.688	45.222	31.746	0.875	-0.500	minecraft:stone	minecraft:stone
172	189	125	125	0.905797	35.264	44.312	35.474	0.750	-0.625	minecraft:white_concrete_powder	minecraft:white_concrete_powder
173	189	124	124	0.898551	35.264	38.673	37.340	0.500	-0.625	minecraft:white_concrete_powder	minecraft:white_concrete_powder
174	189	124	124	0.898551	45.000	32.513	36.087	0.125	-0.625	minecraft:birch_wood[axis=y]	minecraft:birch_wood[axis=y]
175	189	124	124	0.898551	45.000	38.329	36.087	-0.250	-0.750	minecraft:white_concrete_powder	minecraft:white_concrete_powder
176	189	124	124	0.898551	26.565	33.946	38.065	-0.250	-0.625	minecraft:white_concrete_powder	minecraft:white_concrete_powder
177	189	124	124	0.898551	35.264	32.513	36.187	-0.125	-0.625	minecraft:snow_block	minecraft:snow_block
178	189	123	123	0.891304	35.264	32.513	34.945	-0.125	-0.625	minecraft:birch_wood[axis=y]	minecraft:birch_wood[axis=y]
179	189	123	123	0.891304	26.565	37.247	34.619	-0.125	-0.750	minecraft:birch_wood[axis=y]	minecraft:birch_wood[axis=y]
180	189	123	123	0.891304	26.565	36.870	36.870	0.000	-0.750	minecraft:birch_wood[axis=y]	minecraft:birch_wood[axis=y]
181	189	123	123	0.891304	26.565	36.870	36.965	0.000	-0.750	minecraft:diorite	minecraft:diorite
182	189	123	123	0.891304	26.565	37.247	37.247	0.125	-0.750	minecraft:birch_wood[axis=y]	minecraft:birch_wood[axis=y]
183	189	123	123	0.891304	35.264	41.473	39.422	0.125	-0.875	minecraft:birch_wood[axis=y]	minecraft:birch_wood[axis=y]
184	189	124	124	0.898551	35.264	42.303	39.823	0.250	-0.875	minecraft:birch_wood[axis=y]	minecraft:birch_wood[axis=y]
185	189	124	124	0.898551	45.000	42.303	40.368	0.250	-0.875	minecraft:diorite	minecraft:diorite
186	189	124	124	0.898551	45.000	43.591	43.591	0.375	-0.875	minecraft:diorite	minecraft:diorite
187	189	124	124	0.898551	48.190	43.591	45.973	0.375	-0.875	minecraft:light_gray_wool	minecraft:light_gray_wool
188	189	125	125	0.905797	48.190	43.591	46.736	0.375	-0.875	minecraft:light_gray_wool	minecraft:light_gray_wool
189	189	125	125	0.905797	48.190	48.190	47.552	0.500	-1.000	minecraft:light_gray_wool	minecraft:light_gray_wool
190	189	126	126	0.913043	48.190	49.702	46.129	0.625	-1.000	minecraft:light_gray_wool	minecraft:light_gray_wool
191	189	126	126	0.913043	48.190	51.340	46.129	0.750	-1.000	minecraft:light_gray_wool	minecraft:light_gray_wool
192	189	127	127	0.920290	54.736	53.513	45.222	0.750	-1.125	minecraft:light_gray_wool	minecraft:light_gray_wool
193	189	128	128	0.927536	54.736	54.945	43.652	0.875	-1.125	minecraft:andesite	minecraft:andesite
194	189	129	129	0.934783	54.736	51.340	45.222	0.750	-1.000	minecraft:andesite	minecraft:andesite
195	189	130	130	0.942029	60.983	49.051	42.031	0.750	-0.875	minecraft:andesite	minecraft:andesite
196	189	131	131	0.949275	54.736	44.312	40.967	0.625	-0.750	minecraft:andesite	minecraft:andesite
197	189	132	132	0.956522	35.264	38.673	40.368	0.500	-0.625	minecraft:diorite	minecraft:diorite
198	189	132	132	0.956522	0.000	32.005	39.177	0.375	-0.500	minecraft:diorite	minecraft:diorite
199	189	132	132	0.956522	0.000	24.261	37.340	0.250	-0.375	minecraft:diorite	minecraft:diorite
200	189	132	132	0.956522	0.000	15.616	36.087	0.125	-0.250	minecraft:diorite	minecraft:diorite
201	189	132	132	0.956522	0.000	10.025	32.760	0.125	-0.125	minecraft:diorite	minecraft:diorite
202	189	132	132	0.956522	0.000	10.025	29.206	0.125	-0.125	minecraft:diorite	minecraft:diorite
203	189	132	132	0.956522	26.565	10.025	22.746	0.125	-0.125	minecraft:diorite	minecraft:diorite
204	189	132	132	0.956522	35.264	10.025	18.602	0.125	-0.125	minecraft:diorite	minecraft:diorite
205	189	133	133	0.963768	26.565	15.616	11.180	0.125	-0.250	minecraft:diorite	minecraft:diorite
206	189	133	133	0.963768	0.000	15.616	5.051	0.125	-0.250	minecraft:diorite	minecraft:diorite
207	189	133	133	0.963768	0.000	15.616	5.051	0.125	-0.250	minecraft:diorite	minecraft:diorite
208	189	133	133	0.963768	0.000	10.025	7.956	0.125	-0.125	minecraft:diorite	minecraft:diorite
209	189	133	133	0.963768	0.000	7.125	7.956	0.000	-0.125	minecraft:diorite	minecraft:diorite
210	189	133	133	0.963768	0.000	7.125	5.051	0.000	-0.125	minecraft:diorite	minecraft:diorite
211	189	133	133	0.963768	0.000	7.125	7.125	0.000	-0.125	minecraft:diorite	minecraft:diorite
212	189	133	133	0.963768	0.000	7.125	12.699	0.125	0.000	minecraft:diorite	minecraft:diorite
213	189	133	133	0.963768	26.565	7.125	26.743	0.125	0.000	minecraft:birch_wood[axis=y]	minecraft:birch_wood[axis=y]
214	189	133	133	0.963768	0.000	7.125	32.005	0.000	-0.125	minecraft:birch_wood[axis=y]	minecraft:birch_wood[axis=y]
215	189	133	133	0.963768	35.264	15.616	35.474	-0.125	-0.250	minecraft:white_concrete_powder	minecraft:white_concrete_powder
216	189	134	134	0.971014	35.264	27.938	35.264	-0.375	-0.375	minecraft:snow_block	minecraft:snow_block
217	189	134	134	0.971014	48.190	35.264	35.264	-0.500	-0.500	minecraft:white_concrete_powder	minecraft:white_concrete_powder
218	189	133	133	0.963768	60.983	44.312	36.965	-0.750	-0.625	minecraft:light_gray_wool	minecraft:light_gray_wool
219	189	132	132	0.956522	68.199	56.760	37.340	-0.875	-1.250	minecraft:light_gray_wool	minecraft:light_gray_wool
220	189	130	130	0.942029	64.761	60.626	40.967	-1.125	-1.375	minecraft:light_gray_wool	minecraft:light_gray_wool
221	189	129	129	0.934783	60.983	60.626	38.065	-1.125	-1.375	minecraft:light_gray_wool	minecraft:light_gray_wool
222	189	127	127	0.920290	71.068	57.849	37.060	-1.125	-1.125	minecraft:light_gray_wool	minecraft:light_gray_wool
223	189	126	126	0.913043	60.983	56.401	39.094	-1.125	-1.000	minecraft:light_gray_wool	minecraft:light_gray_wool
224	189	125	125	0.905797	35.264	54.945	44.660	-1.125	-0.875	minecraft:light_gray_wool	minecraft:light_gray_wool
225	189	125	125	0.905797	35.264	51.058	45.868	-0.875	-0.875	minecraft:light_gray_wool	minecraft:light_gray_wool
226	189	124	124	0.898551	60.983	44.312	45.868	-0.625	-0.750	minecraft:light_gray_wool	minecraft:light_gray_wool
227	189	123	123	0.891304	64.761	41.473	45.495	-0.625	-0.625	minecraft:light_gray_wool	minecraft:light_gray_wool
228	189	121	121	0.876812	57.688	42.031	41.824	-0.750	-0.500	minecraft:pale_moss_block	minecraft:pale_moss_block
229	189	122	122	0.884058	57.688	45.222	43.713	-0.875	-0.500	minecraft:pale_moss_block	minecraft:pale_moss_block
230	189	122	122	0.884058	48.190	43.591	42.303	-0.875	-0.375	minecraft:pale_moss_block	minecraft:pale_moss_block
231	189	121	121	0.876812	60.983	43.591	42.303	-0.875	-0.375	minecraft:pale_moss_block	minecraft:pale_moss_block
232	189	119	119	0.862319	60.983	36.087	44.135	-0.625	-0.375	minecraft:pale_moss_block	minecraft:pale_moss_block
233	189	118	118	0.855072	45.000	45.868	45.868	-1.000	-0.250	minecraft:pale_moss_block	minecraft:pale_moss_block
234	189	117	117	0.847826	45.000	49.051	48.756	-1.125	-0.250	minecraft:pale_moss_block	minecraft:pale_moss_block
235	189	116	116	0.840580	35.264	49.051	50.246	-1.125	-0.250	minecraft:pale_moss_block	minecraft:pale_moss_block
236	189	116	116	0.840580	48.190	48.541	50.246	-1.125	-0.125	minecraft:pale_moss_block	minecraft:pale_moss_block
237	189	114	114	0.826087	56.310	48.541	55.402	-1.125	-0.125	minecraft:pale_moss_block	minecraft:pale_moss_block
238	189	113	113	0.818841	45.000	53.973	58.468	-1.375	0.000	minecraft:pale_moss_block	minecraft:pale_moss_block
239	189	112	112	0.811594	57.688	56.401	58.468	-1.500	0.125	minecraft:pale_moss_block	minecraft:pale_moss_block
240	189	110	110	0.797101	60.983	60.318	56.401	-1.750	0.125	minecraft:pale_moss_block	minecraft:pale_moss_block
241	189	109	109	0.789855	65.905	62.391	56.310	-1.875	0.375	minecraft:cyan_terracotta	minecraft:cyan_terracotta
242	189	106	106	0.768116	69.625	65.388	58.392	-2.125	0.500	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
243	189	104	104	0.753623	65.905	66.070	60.271	-2.125	0.750	minecraft:cyan_terracotta	minecraft:cyan_terracotta
244	189	102	102	0.739130	69.625	63.656	61.941	-1.875	0.750	minecraft:cyan_terracotta	minecraft:cyan_terracotta
245	189	99	99	0.717391	71.799	63.162	61.128	-1.875	0.625	minecraft:mud	minecraft:mud
246	189	96	96	0.695652	64.123	62.391	60.271	-1.875	0.375	minecraft:mud	minecraft:mud
247	189	95	95	0.688406	35.264	63.435	60.255	-2.000	0.000	minecraft:basalt[axis=y]	minecraft:basalt[axis=y]
248	189	95	95	0.688406	26.565	63.612	59.367	-2.000	-0.250	minecraft:basalt[axis=y]	minecraft:basalt[axis=y]
249	189	94	94	0.681159	63.435	60.806	59.367	-1.750	-0.375	minecraft:cyan_terracotta	minecraft:cyan_terracotta
250	189	91	91	0.659420	72.452	53.973	57.402	-1.375	0.000	minecraft:cyan_terracotta	minecraft:cyan_terracotta
251	189	88	88	0.637681	68.199	54.085	56.310	-1.375	-0.125	minecraft:mud	minecraft:mud
252	189	86	86	0.623188	57.688	56.401	52.975	-1.500	-0.125	minecraft:blackstone	minecraft:blackstone
253	189	85	85	0.615942	35.264	58.392	49.860	-1.500	-0.625	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
254	189	85	85	0.615942	35.264	54.415	45.973	-1.250	-0.625	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
255	189	84	84	0.608696	48.190	53.036	46.129	-1.000	-0.875	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
256	189	83	83	0.601449	54.736	49.702	48.056	-0.625	-1.000	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
257	189	82	82	0.594203	54.736	50.914	50.055	-0.500	-1.125	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
258	189	81	81	0.586957	54.736	53.396	49.051	-0.500	-1.250	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
259	189	80	80	0.579710	63.435	54.945	48.056	-0.375	-1.375	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
260	189	81	81	0.586957	68.583	56.671	46.785	-0.250	-1.500	minecraft:stone	minecraft:stone
261	189	81	81	0.586957	63.435	56.671	47.875	-0.250	-1.500	minecraft:mud	minecraft:mud
262	189	81	81	0.586957	63.435	56.671	50.208	-0.250	-1.500	minecraft:mud	minecraft:mud
263	189	81	81	0.586957	56.310	52.538	48.925	-0.375	-1.250	minecraft:stone	minecraft:stone
264	189	81	81	0.586957	48.190	49.051	50.246	-0.750	-0.875	minecraft:stone	minecraft:stone
265	189	80	80	0.579710	48.190	48.190	48.967	-1.000	-0.500	minecraft:stone	minecraft:stone
266	189	79	79	0.572464	56.310	54.085	48.541	-1.375	-0.125	minecraft:stone	minecraft:stone
267	189	77	77	0.557971	63.435	58.468	47.174	-1.625	0.125	minecraft:stone	minecraft:stone
268	189	75	75	0.543478	64.123	63.162	50.841	-1.875	0.625	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
269	189	73	73	0.528986	69.625	63.656	50.510	-1.875	0.750	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
270	189	70	70	0.507246	69.625	64.488	52.184	-2.000	0.625	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
271	189	68	68	0.492754	68.199	61.714	53.455	-1.750	0.625	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
272	189	66	66	0.478261	64.761	59.052	55.402	-1.625	0.375	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
273	189	65	65	0.471014	60.983	53.973	55.277	-1.375	0.000	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
274	189	63	63	0.456522	54.736	48.366	56.310	-1.125	0.000	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
275	189	63	63	0.456522	57.688	45.868	56.333	-1.000	-0.250	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
276	189	62	62	0.449275	48.190	45.868	56.515	-1.000	-0.250	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
277	189	62	62	0.449275	48.190	46.883	55.277	-1.000	-0.375	minecraft:pale_moss_block	minecraft:pale_moss_block
278	189	61	61	0.442029	54.736	45.868	52.821	-1.000	-0.250	minecraft:pale_moss_block	minecraft:pale_moss_block
279	189	60	60	0.434783	60.983	51.340	50.055	-1.250	0.000	minecraft:pale_moss_block	minecraft:pale_moss_block
280	189	58	58	0.420290	57.688	54.085	47.174	-1.375	0.125	minecraft:stone	minecraft:stone
281	189	57	57	0.413043	57.688	56.671	48.756	-1.500	0.250	minecraft:stone	minecraft:stone
282	189	55	55	0.398551	64.123	56.401	45.495	-1.500	0.125	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
283	189	53	53	0.384058	65.905	53.973	47.505	-1.375	0.000	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
284	189	51	51	0.369565	57.688	49.051	47.920	-1.125	-0.250	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
285	189	50	50	0.362319	45.000	52.538	47.920	-1.250	-0.375	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
286	189	49	49	0.355072	35.264	46.883	46.883	-1.000	-0.375	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
287	189	49	49	0.355072	0.000	41.473	46.736	-0.875	-0.125	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
288	189	49	49	0.355072	45.000	38.329	42.701	-0.750	-0.250	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
289	189	47	47	0.340580	48.190	38.673	40.967	-0.625	-0.500	minecraft:pale_oak_wood[axis=y]	minecraft:pale_oak_wood[axis=y]
290	189	47	47	0.340580	26.565	32.005	38.673	-0.500	-0.375	minecraft:pale_oak_wood[axis=y]	minecraft:pale_oak_wood[axis=y]
291	189	46	46	0.333333	45.000	35.264	35.474	-0.500	-0.500	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
292	189	45	45	0.326087	26.565	38.673	31.746	-0.500	-0.625	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
293	189	45	45	0.326087	26.565	33.946	29.951	-0.250	-0.625	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
294	189	45	45	0.326087	26.565	33.946	31.746	-0.250	-0.625	minecraft:acacia_wood[axis=y]	minecraft:acacia_wood[axis=y]
295	189	45	45	0.326087	45.000	33.946	32.005	-0.250	-0.625	minecraft:stone	minecraft:stone
