x	y	top_z	substrate_z	normalized_height	slope1	slope4	slope8	dx4	dy4	substrate	visible
35	28	7	6	0.142857	26.565	24.261	15.616	0.250	-0.375	minecraft:dirt	minecraft:granite_stairs[facing=north, half=bottom, shape=straight, waterlogged=false]
36	28	7	6	0.142857	35.264	24.261	15.616	0.250	-0.375	minecraft:dirt	minecraft:granite_stairs[facing=east, half=bottom, shape=inner_left, waterlogged=false]
37	28	7	7	0.285714	35.264	21.568	15.616	0.125	-0.375	minecraft:coarse_dirt	minecraft:coarse_dirt
38	28	7	7	0.285714	26.565	21.568	14.450	0.125	-0.375	minecraft:coarse_dirt	minecraft:coarse_dirt
39	28	7	7	0.285714	26.565	21.568	15.616	0.125	-0.375	minecraft:coarse_dirt	minecraft:coarse_dirt
40	28	7	7	0.285714	26.565	15.616	15.616	0.125	-0.250	minecraft:coarse_dirt	minecraft:coarse_dirt
41	28	7	7	0.285714	0.000	14.036	14.450	0.000	-0.250	minecraft:dirt	minecraft:dirt
42	28	7	7	0.285714	0.000	14.036	14.450	0.000	-0.250	minecraft:dirt	minecraft:dirt
43	28	7	7	0.285714	0.000	0.000	14.450	0.000	0.000	minecraft:dirt	minecraft:dirt
44	28	7	7	0.285714	0.000	14.036	14.450	0.000	-0.250	minecraft:dirt	minecraft:dirt
45	28	7	7	0.285714	0.000	14.036	3.576	0.000	-0.250	minecraft:coarse_dirt	minecraft:coarse_dirt
46	28	7	7	0.285714	26.565	14.036	10.620	0.000	-0.250	minecraft:coarse_dirt	minecraft:coarse_dirt
47	28	8	7	0.285714	26.565	14.036	10.620	0.000	-0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
48	28	8	7	0.285714	26.565	14.036	10.620	0.000	-0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
49	28	8	7	0.285714	26.565	14.036	10.620	0.000	-0.250	minecraft:dirt	minecraft:andesite_slab[type=bottom, waterlogged=false]
50	28	9	7	0.285714	0.000	14.036	10.620	0.000	-0.250	minecraft:dirt	minecraft:tall_grass[half=upper]
51	28	7	7	0.285714	0.000	14.036	10.620	0.000	-0.250	minecraft:dirt	minecraft:dirt
52	28	7	7	0.285714	26.565	20.556	10.620	0.000	-0.375	minecraft:coarse_dirt	minecraft:coarse_dirt
53	28	7	7	0.285714	26.565	20.556	10.620	0.000	-0.375	minecraft:coarse_dirt	minecraft:coarse_dirt
54	28	7	7	0.285714	26.565	20.556	10.620	0.000	-0.375	minecraft:coarse_dirt	minecraft:coarse_dirt
55	28	7	7	0.285714	26.565	14.036	10.620	0.000	-0.250	minecraft:coarse_dirt	minecraft:coarse_dirt
56	28	7	7	0.285714	0.000	7.125	10.620	0.000	-0.125	minecraft:coarse_dirt	minecraft:coarse_dirt
57	28	7	7	0.285714	0.000	7.125	10.620	0.000	-0.125	minecraft:coarse_dirt	minecraft:coarse_dirt
58	28	7	7	0.285714	26.565	7.125	10.620	0.000	-0.125	minecraft:andesite	minecraft:andesite
59	28	7	7	0.285714	45.000	14.036	10.620	0.000	-0.250	minecraft:andesite	minecraft:andesite
60	28	8	7	0.285714	45.000	14.036	7.125	0.000	-0.250	minecraft:grass_block[snowy=false]	minecraft:short_grass
61	28	8	7	0.285714	26.565	14.036	7.125	0.000	-0.250	minecraft:grass_block[snowy=false]	minecraft:short_grass
62	28	7	7	0.285714	26.565	7.125	7.125	0.000	-0.125	minecraft:coarse_dirt	minecraft:coarse_dirt
0	29	11	10	0.714286	0.000	7.125	10.025	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
1	29	11	10	0.714286	0.000	7.125	10.025	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
2	29	11	10	0.714286	0.000	10.025	10.025	-0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
3	29	12	10	0.714286	0.000	15.616	7.956	-0.250	-0.125	minecraft:grass_block[snowy=false]	minecraft:tall_grass[half=upper]
4	29	10	10	0.714286	0.000	15.616	7.956	-0.250	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
5	29	10	10	0.714286	35.264	15.616	7.956	-0.250	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
6	29	9	9	0.571429	48.190	15.616	7.956	-0.250	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
7	29	8	8	0.428571	35.264	19.471	3.576	-0.250	-0.250	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
8	29	8	8	0.428571	0.000	15.616	11.180	-0.250	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
9	29	8	8	0.428571	0.000	14.036	11.180	-0.250	0.000	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
10	29	8	8	0.428571	0.000	10.025	11.180	-0.125	0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
11	29	9	8	0.428571	0.000	7.125	11.180	0.000	0.125	minecraft:grass_block[snowy=false]	minecraft:large_fern[half=lower]
12	29	9	8	0.428571	0.000	10.025	11.180	-0.125	0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
13	29	10	8	0.428571	0.000	10.025	11.180	-0.125	0.125	minecraft:grass_block[snowy=false]	minecraft:tall_grass[half=upper]
14	29	9	8	0.428571	0.000	15.616	7.125	-0.125	0.250	minecraft:grass_block[snowy=false]	minecraft:short_grass
15	29	9	8	0.428571	26.565	15.616	3.576	-0.125	0.250	minecraft:grass_block[snowy=false]	minecraft:short_grass
16	29	8	7	0.285714	26.565	15.616	10.620	-0.125	0.250	minecraft:dirt	minecraft:granite_stairs[facing=south, half=bottom, shape=outer_right, waterlogged=false]
17	29	7	7	0.285714	0.000	10.025	10.620	-0.125	0.125	minecraft:coarse_dirt	minecraft:coarse_dirt
18	29	7	7	0.285714	0.000	10.025	11.180	-0.125	0.125	minecraft:coarse_dirt	minecraft:coarse_dirt
19	29	7	7	0.285714	0.000	10.025	11.180	-0.125	0.125	minecraft:coarse_dirt	minecraft:coarse_dirt
20	29	7	7	0.285714	0.000	15.616	11.180	-0.250	0.125	minecraft:coarse_dirt	minecraft:coarse_dirt
21	29	7	7	0.285714	0.000	15.616	11.180	-0.250	0.125	minecraft:coarse_dirt	minecraft:coarse_dirt
22	29	7	7	0.285714	0.000	15.616	12.699	-0.250	0.125	minecraft:dirt_path	minecraft:dirt_path
23	29	7	7	0.285714	48.190	15.616	12.699	-0.250	0.125	minecraft:dirt_path	minecraft:dirt_path
24	29	7	5	0.000000	45.000	15.616	10.025	-0.250	0.125	minecraft:dirt	minecraft:water[level=2]
25	29	7	5	0.000000	26.565	14.036	7.956	-0.250	0.000	minecraft:dirt	minecraft:water[level=2]
26	29	7	5	0.000000	0.000	15.616	7.956	-0.250	-0.125	minecraft:dirt	minecraft:water[level=3]
27	29	7	5	0.000000	0.000	15.616	3.576	-0.250	-0.125	minecraft:dirt	minecraft:water[level=2]
28	29	7	5	0.000000	0.000	0.000	5.051	0.000	0.000	minecraft:dirt	minecraft:water[level=2]
29	29	7	5	0.000000	0.000	10.025	5.051	0.125	-0.125	minecraft:dirt	minecraft:water[level=3]
30	29	7	5	0.000000	26.565	15.616	7.956	0.125	-0.250	minecraft:dirt	minecraft:water[level=4]
31	29	7	5	0.000000	0.000	15.616	7.956	0.125	-0.250	minecraft:dirt	minecraft:water[level=5]
32	29	7	5	0.000000	26.565	10.025	7.956	0.125	-0.125	minecraft:dirt	minecraft:water[level=6]
33	29	7	6	0.142857	35.264	10.025	12.699	0.125	-0.125	minecraft:dirt	minecraft:water[level=7]
34	29	6	6	0.142857	26.565	15.616	12.699	0.125	-0.250	minecraft:dirt	minecraft:dirt
35	29	7	6	0.142857	26.565	15.616	10.025	0.125	-0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
36	29	7	6	0.142857	0.000	15.616	10.025	0.125	-0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
37	29	7	6	0.142857	26.565	15.616	12.699	0.125	-0.250	minecraft:dirt	minecraft:granite_stairs[facing=north, half=bottom, shape=straight, waterlogged=false]
38	29	7	6	0.142857	26.565	21.568	12.699	0.125	-0.375	minecraft:dirt	minecraft:granite_stairs[facing=north, half=bottom, shape=straight, waterlogged=false]
39	29	7	6	0.142857	26.565	21.568	12.699	0.125	-0.375	minecraft:dirt	minecraft:granite_stairs[facing=north, half=bottom, shape=straight, waterlogged=false]
40	29	7	6	0.142857	35.264	21.568	14.851	0.125	-0.375	minecraft:dirt	minecraft:granite_stairs[facing=north, half=bottom, shape=straight, waterlogged=false]
41	29	7	7	0.285714	35.264	21.568	12.699	0.125	-0.375	minecraft:coarse_dirt	minecraft:coarse_dirt
42	29	7	7	0.285714	26.565	21.568	11.180	0.125	-0.375	minecraft:coarse_dirt	minecraft:coarse_dirt
43	29	7	7	0.285714	26.565	21.568	11.180	0.125	-0.375	minecraft:coarse_dirt	minecraft:coarse_dirt
44	29	7	7	0.285714	26.565	24.261	10.620	0.250	-0.375	minecraft:coarse_dirt	minecraft:coarse_dirt
45	29	7	7	0.285714	0.000	21.568	10.620	0.125	-0.375	minecraft:dirt	minecraft:dirt
46	29	7	7	0.285714	0.000	7.125	10.620	0.000	-0.125	minecraft:coarse_dirt	minecraft:coarse_dirt
47	29	8	7	0.285714	26.565	14.036	10.620	0.000	-0.250	minecraft:dirt	minecraft:andesite_slab[type=bottom, waterlogged=false]
48	29	8	8	0.428571	35.264	15.616	11.180	-0.125	-0.250	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
49	29	10	8	0.428571	35.264	15.616	10.620	-0.125	-0.250	minecraft:grass_block[snowy=false]	minecraft:tall_grass[half=upper]
50	29	8	7	0.285714	35.264	15.616	11.180	-0.125	-0.250	minecraft:dirt	minecraft:andesite_slab[type=bottom, waterlogged=false]
51	29	7	7	0.285714	35.264	21.568	11.180	-0.125	-0.375	minecraft:coarse_dirt	minecraft:coarse_dirt
52	29	7	6	0.142857	35.264	21.568	11.180	-0.125	-0.375	minecraft:dirt	minecraft:granite_stairs[facing=north, half=bottom, shape=straight, waterlogged=false]
53	29	7	6	0.142857	26.565	21.568	11.180	-0.125	-0.375	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
54	29	7	6	0.142857	26.565	15.616	11.180	-0.125	-0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
55	29	7	6	0.142857	35.264	15.616	11.180	-0.125	-0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
56	29	7	7	0.285714	35.264	14.036	11.180	0.000	-0.250	minecraft:coarse_dirt	minecraft:coarse_dirt
57	29	7	7	0.285714	26.565	14.036	11.180	0.000	-0.250	minecraft:coarse_dirt	minecraft:coarse_dirt
58	29	7	6	0.142857	35.264	14.036	11.180	0.000	-0.250	minecraft:dirt	minecraft:granite_stairs[facing=west, half=bottom, shape=straight, waterlogged=false]
59	29	7	6	0.142857	26.565	20.556	11.180	0.000	-0.375	minecraft:andesite	minecraft:granite_slab[type=bottom, waterlogged=false]
60	29	7	6	0.142857	26.565	21.568	7.125	-0.125	-0.375	minecraft:andesite	minecraft:granite_slab[type=bottom, waterlogged=false]
61	29	6	6	0.142857	45.000	15.616	7.125	-0.125	-0.250	minecraft:andesite	minecraft:andesite
62	29	7	6	0.142857	45.000	7.125	7.125	0.000	-0.125	minecraft:andesite	minecraft:mossy_cobblestone_slab[type=bottom, waterlogged=false]
0	30	11	10	0.714286	0.000	7.125	10.025	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
1	30	10	10	0.714286	0.000	15.616	10.025	-0.125	-0.250	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
2	30	11	10	0.714286	0.000	10.025	10.025	-0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
3	30	11	10	0.714286	0.000	15.616	7.956	-0.250	-0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
4	30	11	10	0.714286	35.264	15.616	10.025	-0.250	-0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
5	30	10	9	0.571429	35.264	15.616	5.051	-0.250	-0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
6	30	9	9	0.571429	26.565	19.471	5.051	-0.250	-0.250	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
7	30	9	8	0.428571	26.565	19.471	0.000	-0.250	-0.250	minecraft:grass_block[snowy=false]	minecraft:short_grass
8	30	8	8	0.428571	0.000	15.616	11.180	-0.250	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
9	30	8	8	0.428571	0.000	7.125	11.180	-0.125	0.000	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
10	30	8	8	0.428571	0.000	7.125	11.180	-0.125	0.000	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
11	30	9	8	0.428571	0.000	0.000	11.180	0.000	0.000	minecraft:grass_block[snowy=false]	minecraft:short_grass
12	30	9	8	0.428571	0.000	7.125	11.180	-0.125	0.000	minecraft:grass_block[snowy=false]	minecraft:short_grass
13	30	8	8	0.428571	0.000	7.125	7.125	-0.125	0.000	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
14	30	10	8	0.428571	0.000	7.125	7.125	-0.125	0.000	minecraft:grass_block[snowy=false]	minecraft:tall_grass[half=upper]
15	30	9	8	0.428571	26.565	10.025	3.576	-0.125	0.125	minecraft:grass_block[snowy=false]	minecraft:fern
16	30	8	7	0.285714	35.264	15.616	7.125	-0.125	0.250	minecraft:dirt	minecraft:granite_stairs[facing=west, half=bottom, shape=straight, waterlogged=false]
17	30	8	7	0.285714	0.000	15.616	7.125	-0.125	0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
18	30	7	7	0.285714	0.000	15.616	11.180	-0.125	0.250	minecraft:dirt	minecraft:dirt
19	30	7	7	0.285714	0.000	15.616	11.180	-0.125	0.250	minecraft:dirt	minecraft:dirt
20	30	7	7	0.285714	0.000	15.616	11.180	-0.125	0.250	minecraft:dirt	minecraft:dirt
21	30	7	7	0.285714	0.000	15.616	11.180	-0.125	0.250	minecraft:coarse_dirt	minecraft:coarse_dirt
22	30	7	7	0.285714	0.000	15.616	12.699	-0.250	0.125	minecraft:coarse_dirt	minecraft:coarse_dirt
23	30	7	7	0.285714	26.565	15.616	12.699	-0.250	0.125	minecraft:dirt_path	minecraft:dirt_path
24	30	7	6	0.142857	35.264	15.616	10.025	-0.250	0.125	minecraft:dirt	minecraft:water[level=3]
25	30	7	6	0.142857	35.264	15.616	7.956	-0.250	0.125	minecraft:dirt	minecraft:water[level=3]
26	30	7	5	0.000000	35.264	14.036	10.025	-0.250	0.000	minecraft:dirt	minecraft:water[level=4]
27	30	7	5	0.000000	0.000	14.036	7.956	-0.250	0.000	minecraft:dirt	minecraft:water[level=3]
28	30	7	5	0.000000	26.565	7.125	5.051	-0.125	0.000	minecraft:dirt	minecraft:water[level=3]
29	30	7	5	0.000000	0.000	10.025	3.576	-0.125	0.125	minecraft:dirt	minecraft:water[level=4]
30	30	7	5	0.000000	0.000	7.125	5.051	0.000	0.125	minecraft:dirt	minecraft:water[level=5]
31	30	7	5	0.000000	0.000	0.000	5.051	0.000	0.000	minecraft:dirt	minecraft:water[level=6]
32	30	7	5	0.000000	0.000	10.025	7.125	0.125	-0.125	minecraft:dirt	minecraft:water[level=7]
33	30	6	5	0.000000	26.565	10.025	7.125	0.125	-0.125	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=true]
34	30	6	5	0.000000	26.565	15.616	7.956	0.125	-0.250	minecraft:dirt	minecraft:granite_stairs[facing=east, half=bottom, shape=outer_left, waterlogged=true]
35	30	6	5	0.000000	35.264	15.616	7.956	0.125	-0.250	minecraft:dirt	minecraft:granite_stairs[facing=north, half=bottom, shape=straight, waterlogged=true]
36	30	7	6	0.142857	35.264	15.616	7.956	0.125	-0.250	minecraft:farmland[moisture=7]	minecraft:short_grass
37	30	6	6	0.142857	26.565	15.616	10.025	0.125	-0.250	minecraft:farmland[moisture=7]	minecraft:farmland[moisture=7]
38	30	6	6	0.142857	26.565	15.616	10.025	0.125	-0.250	minecraft:farmland[moisture=7]	minecraft:farmland[moisture=7]
39	30	6	6	0.142857	0.000	15.616	7.956	0.125	-0.250	minecraft:farmland[moisture=7]	minecraft:farmland[moisture=7]
40	30	7	6	0.142857	0.000	14.036	11.180	0.000	-0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
41	30	7	6	0.142857	26.565	15.616	12.699	0.125	-0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
42	30	7	6	0.142857	45.000	10.025	14.851	0.125	0.125	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
43	30	7	6	0.142857	26.565	21.568	11.180	0.125	-0.375	minecraft:dirt	minecraft:granite_stairs[facing=north, half=bottom, shape=straight, waterlogged=false]
44	30	7	6	0.142857	35.264	15.616	10.620	0.250	-0.125	minecraft:dirt	minecraft:granite_stairs[facing=east, half=bottom, shape=inner_left, waterlogged=false]
45	30	7	7	0.285714	35.264	24.261	10.620	0.250	-0.375	minecraft:coarse_dirt	minecraft:coarse_dirt
46	30	7	7	0.285714	26.565	24.261	10.620	0.250	-0.375	minecraft:coarse_dirt	minecraft:coarse_dirt
47	30	8	7	0.285714	35.264	7.125	10.620	0.000	-0.125	minecraft:dirt	minecraft:andesite_slab[type=bottom, waterlogged=false]
48	30	8	8	0.428571	48.190	20.556	10.620	0.000	-0.375	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
49	30	9	8	0.428571	0.000	21.568	11.180	-0.125	-0.375	minecraft:dirt	minecraft:andesite_slab[type=bottom, waterlogged=false]
50	30	10	8	0.428571	48.190	15.616	10.620	-0.125	-0.250	minecraft:grass_block[snowy=false]	minecraft:tall_grass[half=upper]
51	30	7	6	0.142857	48.190	15.616	10.620	-0.125	-0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
52	30	7	6	0.142857	0.000	19.471	10.620	-0.250	-0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
53	30	6	6	0.142857	0.000	15.616	12.699	-0.125	-0.250	minecraft:dirt	minecraft:dirt
54	30	6	6	0.142857	0.000	19.471	12.699	-0.250	-0.250	minecraft:dirt	minecraft:dirt
55	30	7	6	0.142857	0.000	14.036	11.180	0.000	-0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
56	30	7	6	0.142857	35.264	14.036	12.699	0.000	-0.250	minecraft:dirt	minecraft:granite_stairs[facing=east, half=bottom, shape=straight, waterlogged=false]
57	30	7	7	0.285714	26.565	15.616	11.180	-0.125	-0.250	minecraft:coarse_dirt	minecraft:coarse_dirt
58	30	7	6	0.142857	26.565	15.616	12.699	-0.125	-0.250	minecraft:andesite	minecraft:granite_slab[type=bottom, waterlogged=false]
59	30	7	6	0.142857	0.000	14.036	7.125	0.000	-0.250	minecraft:coarse_dirt	minecraft:short_grass
60	30	6	6	0.142857	35.264	20.556	7.125	0.000	-0.375	minecraft:coarse_dirt	minecraft:coarse_dirt
61	30	6	5	0.000000	35.264	24.261	7.956	-0.250	-0.375	minecraft:andesite	minecraft:water[level=3]
62	30	6	5	0.000000	26.565	7.125	5.051	-0.125	0.000	minecraft:andesite	minecraft:water[level=4]
0	31	11	10	0.714286	0.000	15.616	10.025	-0.125	-0.250	minecraft:grass_block[snowy=false]	minecraft:short_grass
1	31	12	10	0.714286	0.000	10.025	12.699	-0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:tall_grass[half=upper]
2	31	11	10	0.714286	0.000	10.025	12.699	-0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
3	31	11	10	0.714286	35.264	15.616	10.025	-0.250	-0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
4	31	9	9	0.571429	35.264	15.616	7.956	-0.250	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
5	31	10	9	0.571429	0.000	15.616	7.956	-0.250	-0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
6	31	10	9	0.571429	26.565	19.471	7.956	-0.250	-0.250	minecraft:grass_block[snowy=false]	minecraft:short_grass
7	31	8	8	0.428571	26.565	15.616	0.000	-0.250	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
8	31	9	8	0.428571	0.000	7.125	7.125	-0.125	0.000	minecraft:grass_block[snowy=false]	minecraft:short_grass
9	31	9	8	0.428571	0.000	7.125	11.180	-0.125	0.000	minecraft:grass_block[snowy=false]	minecraft:fern
10	31	8	8	0.428571	0.000	7.125	11.180	-0.125	0.000	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
11	31	8	8	0.428571	0.000	0.000	10.620	0.000	0.000	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
12	31	8	8	0.428571	0.000	0.000	7.125	0.000	0.000	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
13	31	8	8	0.428571	0.000	7.125	7.125	-0.125	0.000	minecraft:dirt	minecraft:dirt
14	31	9	8	0.428571	0.000	7.125	7.125	-0.125	0.000	minecraft:dirt	minecraft:andesite_slab[type=bottom, waterlogged=false]
15	31	9	8	0.428571	0.000	10.025	5.051	-0.125	0.125	minecraft:grass_block[snowy=false]	minecraft:fern
16	31	9	8	0.428571	35.264	10.025	7.956	-0.125	0.125	minecraft:grass_block[snowy=false]	minecraft:birch_leaves[distance=7, persistent=true, waterlogged=false]
17	31	8	7	0.285714	26.565	10.025	7.125	-0.125	0.125	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
18	31	8	7	0.285714	0.000	10.025	7.956	-0.125	0.125	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
19	31	7	7	0.285714	0.000	10.025	11.180	-0.125	0.125	minecraft:dirt	minecraft:dirt
20	31	7	7	0.285714	0.000	15.616	7.956	-0.250	0.125	minecraft:dirt	minecraft:dirt
21	31	8	7	0.285714	0.000	15.616	12.699	-0.125	0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
22	31	7	7	0.285714	0.000	15.616	12.699	-0.125	0.250	minecraft:coarse_dirt	minecraft:coarse_dirt
23	31	7	7	0.285714	26.565	15.616	12.699	-0.250	0.125	minecraft:coarse_dirt	minecraft:coarse_dirt
24	31	7	6	0.142857	26.565	10.025	12.699	-0.125	0.125	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
25	31	7	6	0.142857	0.000	15.616	7.956	-0.250	0.125	minecraft:dirt	minecraft:water[level=4]
26	31	7	6	0.142857	35.264	14.036	10.025	-0.250	0.000	minecraft:dirt	minecraft:water[level=5]
27	31	7	5	0.000000	26.565	15.616	10.025	-0.250	0.125	minecraft:dirt	minecraft:water[level=4]
28	31	7	6	0.142857	26.565	15.616	7.956	-0.125	0.250	minecraft:mossy_cobblestone	minecraft:mossy_cobblestone_slab[type=bottom, waterlogged=false]
29	31	7	5	0.000000	26.565	15.616	7.956	-0.125	0.250	minecraft:dirt	minecraft:water[level=5]
30	31	7	5	0.000000	0.000	10.025	7.956	-0.125	0.125	minecraft:dirt	minecraft:water[level=6]
31	31	7	5	0.000000	0.000	7.125	3.576	0.000	0.125	minecraft:dirt	minecraft:water[level=7]
32	31	6	5	0.000000	0.000	10.025	3.576	-0.125	0.125	minecraft:dirt	minecraft:water[level=0]
33	31	6	5	0.000000	0.000	7.125	3.576	0.000	-0.125	minecraft:dirt	minecraft:water[level=0]
34	31	6	5	0.000000	0.000	7.125	11.180	0.000	-0.125	minecraft:dirt	minecraft:water[level=0]
35	31	6	5	0.000000	0.000	15.616	5.051	0.125	-0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=true]
36	31	6	5	0.000000	26.565	15.616	7.125	0.125	-0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=true]
37	31	6	5	0.000000	26.565	15.616	7.956	0.125	-0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=true]
38	31	6	5	0.000000	35.264	29.206	7.956	0.500	-0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=true]
39	31	6	6	0.142857	35.264	15.616	7.956	0.125	-0.250	minecraft:farmland[moisture=7]	minecraft:farmland[moisture=7]
40	31	7	6	0.142857	0.000	15.616	7.956	0.125	-0.250	minecraft:farmland[moisture=7]	minecraft:short_grass
41	31	8	6	0.142857	56.310	15.616	12.699	0.125	-0.250	minecraft:coarse_dirt	minecraft:tall_grass[half=upper]
42	31	9	9	0.571429	0.000	15.616	7.956	0.125	-0.250	minecraft:sea_pickle[pickles=1, waterlogged=false]	minecraft:sea_pickle[pickles=1, waterlogged=false]
43	31	6	6	0.142857	60.983	0.000	5.051	0.000	0.000	minecraft:coarse_dirt	minecraft:coarse_dirt
44	31	7	6	0.142857	0.000	0.000	11.180	0.000	0.000	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
45	31	7	6	0.142857	26.565	19.471	11.180	0.250	-0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
46	31	7	6	0.142857	26.565	21.568	11.180	-0.375	-0.125	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
47	31	7	6	0.142857	26.565	20.556	10.620	0.000	-0.375	minecraft:dirt	minecraft:granite_stairs[facing=north, half=bottom, shape=straight, waterlogged=false]
48	31	7	6	0.142857	54.736	14.036	10.620	0.000	-0.250	minecraft:dirt	minecraft:granite_stairs[facing=north, half=bottom, shape=straight, waterlogged=false]
49	31	8	8	0.428571	45.000	14.036	10.620	0.000	-0.250	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
50	31	8	6	0.142857	54.736	14.036	14.851	0.000	-0.250	minecraft:coarse_dirt	minecraft:andesite_stairs[facing=north, half=bottom, shape=straight, waterlogged=false]
51	31	6	6	0.142857	0.000	14.036	10.620	0.000	-0.250	minecraft:dirt_path	minecraft:dirt_path
52	31	6	6	0.142857	26.565	14.036	11.180	0.000	-0.250	minecraft:dirt_path	minecraft:dirt_path
53	31	6	6	0.142857	26.565	19.471	11.180	-0.250	-0.250	minecraft:dirt_path	minecraft:dirt_path
54	31	6	6	0.142857	26.565	14.036	11.180	0.000	-0.250	minecraft:dirt_path	minecraft:dirt_path
55	31	6	6	0.142857	0.000	14.036	10.620	0.000	-0.250	minecraft:dirt_path	minecraft:dirt_path
56	31	7	6	0.142857	0.000	15.616	10.620	-0.125	-0.250	minecraft:dirt	minecraft:granite_stairs[facing=north, half=bottom, shape=outer_right, waterlogged=false]
57	31	7	6	0.142857	26.565	15.616	12.699	-0.125	-0.250	minecraft:dirt	minecraft:granite_stairs[facing=west, half=bottom, shape=outer_right, waterlogged=false]
58	31	6	6	0.142857	0.000	15.616	3.576	-0.125	-0.250	minecraft:coarse_dirt	minecraft:coarse_dirt
59	31	6	6	0.142857	35.264	20.556	3.576	0.000	-0.375	minecraft:coarse_dirt	minecraft:coarse_dirt
60	31	6	5	0.000000	35.264	21.568	5.051	-0.125	-0.375	minecraft:andesite	minecraft:water[level=1]
61	31	6	5	0.000000	0.000	10.025	5.051	-0.125	-0.125	minecraft:andesite	minecraft:water[level=2]
62	31	6	5	0.000000	0.000	10.025	5.051	-0.125	-0.125	minecraft:andesite	minecraft:water[level=3]
0	32	10	10	0.714286	0.000	10.025	12.699	-0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
