population	height_band_8	slope_band_0_10_25_40_55_90	state	count
independent_random	0	0	minecraft:andesite	56
independent_random	0	0	minecraft:basalt{axis=y}	71
independent_random	0	0	minecraft:black_wool	5
independent_random	0	0	minecraft:blackstone	15
independent_random	0	0	minecraft:coal_ore	1
independent_random	0	0	minecraft:coarse_dirt	1
independent_random	0	0	minecraft:cobblestone	590
independent_random	0	0	minecraft:cyan_terracotta	295
independent_random	0	0	minecraft:diamond_block	19
independent_random	0	0	minecraft:dirt	19
independent_random	0	0	minecraft:dripstone_block	2
independent_random	0	0	minecraft:grass_block{snowy=false}	624
independent_random	0	0	minecraft:gravel	1
independent_random	0	0	minecraft:gray_wool	8
independent_random	0	0	minecraft:iron_ore	3
independent_random	0	0	minecraft:light_gray_terracotta	1
independent_random	0	0	minecraft:light_gray_wool	45
independent_random	0	0	minecraft:moss_block	346
independent_random	0	0	minecraft:mud	185
independent_random	0	0	minecraft:packed_mud	1
independent_random	0	0	minecraft:pale_moss_block	614
independent_random	0	0	minecraft:pale_oak_wood{axis=y}	97
independent_random	0	0	minecraft:pale_oak_wood{axis=z}	2
independent_random	0	0	minecraft:smooth_basalt	60
independent_random	0	0	minecraft:spruce_log{axis=y}	1
independent_random	0	0	minecraft:stone	992
independent_random	0	0	minecraft:tuff	8
independent_random	0	1	minecraft:acacia_wood{axis=y}	907
independent_random	0	1	minecraft:andesite	117
independent_random	0	1	minecraft:basalt{axis=y}	147
independent_random	0	1	minecraft:black_wool	9
independent_random	0	1	minecraft:blackstone	42
independent_random	0	1	minecraft:coal_ore	4
independent_random	0	1	minecraft:cobblestone	1320
independent_random	0	1	minecraft:cyan_terracotta	629
independent_random	0	1	minecraft:diamond_block	28
independent_random	0	1	minecraft:dirt	28
independent_random	0	1	minecraft:dripstone_block	3
independent_random	0	1	minecraft:grass_block{snowy=false}	1285
independent_random	0	1	minecraft:gravel	6
independent_random	0	1	minecraft:gray_wool	17
independent_random	0	1	minecraft:iron_ore	2
independent_random	0	1	minecraft:light_gray_terracotta	3
independent_random	0	1	minecraft:light_gray_wool	103
independent_random	0	1	minecraft:moss_block	775
independent_random	0	1	minecraft:mud	403
independent_random	0	1	minecraft:packed_mud	1
independent_random	0	1	minecraft:pale_moss_block	1285
independent_random	0	1	minecraft:pale_oak_wood{axis=x}	2
independent_random	0	1	minecraft:pale_oak_wood{axis=y}	191
independent_random	0	1	minecraft:pale_oak_wood{axis=z}	2
independent_random	0	1	minecraft:smooth_basalt	121
independent_random	0	1	minecraft:spruce_log{axis=y}	2
independent_random	0	1	minecraft:stone	1962
independent_random	0	1	minecraft:tuff	18
independent_random	0	2	minecraft:acacia_wood{axis=y}	824
independent_random	0	2	minecraft:andesite	91
independent_random	0	2	minecraft:basalt{axis=y}	182
independent_random	0	2	minecraft:black_wool	4
independent_random	0	2	minecraft:blackstone	48
independent_random	0	2	minecraft:coarse_dirt	1
independent_random	0	2	minecraft:cobblestone	1198
independent_random	0	2	minecraft:cyan_terracotta	588
independent_random	0	2	minecraft:diamond_block	31
independent_random	0	2	minecraft:dirt	22
independent_random	0	2	minecraft:dripstone_block	8
independent_random	0	2	minecraft:granite	1
independent_random	0	2	minecraft:grass_block{snowy=false}	1253
independent_random	0	2	minecraft:gravel	4
independent_random	0	2	minecraft:gray_wool	27
independent_random	0	2	minecraft:iron_ore	3
independent_random	0	2	minecraft:light_gray_terracotta	4
independent_random	0	2	minecraft:light_gray_wool	98
independent_random	0	2	minecraft:moss_block	779
independent_random	0	2	minecraft:mud	408
independent_random	0	2	minecraft:pale_moss_block	1295
independent_random	0	2	minecraft:pale_oak_wood{axis=y}	201
independent_random	0	2	minecraft:pale_oak_wood{axis=z}	2
independent_random	0	2	minecraft:smooth_basalt	119
independent_random	0	2	minecraft:spruce_log{axis=y}	2
independent_random	0	2	minecraft:stone	1967
independent_random	0	2	minecraft:tuff	11
independent_random	0	3	minecraft:acacia_wood{axis=y}	500
independent_random	0	3	minecraft:andesite	54
independent_random	0	3	minecraft:basalt{axis=y}	101
independent_random	0	3	minecraft:black_wool	4
independent_random	0	3	minecraft:blackstone	32
independent_random	0	3	minecraft:coal_ore	1
independent_random	0	3	minecraft:cobblestone	699
independent_random	0	3	minecraft:cyan_terracotta	371
independent_random	0	3	minecraft:diamond_block	15
independent_random	0	3	minecraft:dirt	16
independent_random	0	3	minecraft:dripstone_block	2
independent_random	0	3	minecraft:granite	1
independent_random	0	3	minecraft:grass_block{snowy=false}	678
independent_random	0	3	minecraft:gray_wool	9
independent_random	0	3	minecraft:iron_ore	2
independent_random	0	3	minecraft:light_gray_terracotta	1
independent_random	0	3	minecraft:light_gray_wool	46
independent_random	0	3	minecraft:moss_block	486
independent_random	0	3	minecraft:mud	224
independent_random	0	3	minecraft:pale_moss_block	759
independent_random	0	3	minecraft:pale_oak_wood{axis=y}	110
independent_random	0	3	minecraft:pale_oak_wood{axis=z}	1
independent_random	0	3	minecraft:smooth_basalt	63
independent_random	0	3	minecraft:stone	1100
independent_random	0	3	minecraft:tuff	12
independent_random	0	4	minecraft:acacia_wood{axis=y}	146
independent_random	0	4	minecraft:andesite	19
independent_random	0	4	minecraft:basalt{axis=y}	27
independent_random	0	4	minecraft:black_wool	3
independent_random	0	4	minecraft:blackstone	9
independent_random	0	4	minecraft:coal_ore	1
independent_random	0	4	minecraft:cobblestone	178
independent_random	0	4	minecraft:cyan_terracotta	105
independent_random	0	4	minecraft:diamond_block	8
independent_random	0	4	minecraft:dirt	4
independent_random	0	4	minecraft:grass_block{snowy=false}	198
independent_random	0	4	minecraft:gray_wool	6
independent_random	0	4	minecraft:iron_ore	1
independent_random	0	4	minecraft:light_gray_terracotta	2
independent_random	0	4	minecraft:light_gray_wool	13
independent_random	0	4	minecraft:moss_block	106
independent_random	0	4	minecraft:mud	73
independent_random	0	4	minecraft:packed_mud	1
independent_random	0	4	minecraft:pale_moss_block	185
independent_random	0	4	minecraft:pale_oak_wood{axis=y}	39
independent_random	0	4	minecraft:smooth_basalt	18
independent_random	0	4	minecraft:spruce_log{axis=y}	1
independent_random	0	4	minecraft:stone	287
independent_random	0	4	minecraft:tuff	4
independent_random	1	0	minecraft:acacia_wood{axis=y}	61
independent_random	1	0	minecraft:andesite	8
independent_random	1	0	minecraft:basalt{axis=y}	19
independent_random	1	0	minecraft:black_wool	1
independent_random	1	0	minecraft:blackstone	3
independent_random	1	0	minecraft:coal_ore	1
independent_random	1	0	minecraft:cobblestone	96
independent_random	1	0	minecraft:cyan_terracotta	42
independent_random	1	0	minecraft:diamond_block	5
independent_random	1	0	minecraft:dirt	2
independent_random	1	0	minecraft:dripstone_block	2
independent_random	1	0	minecraft:grass_block{snowy=false}	108
independent_random	1	0	minecraft:gravel	1
independent_random	1	0	minecraft:gray_wool	5
independent_random	1	0	minecraft:iron_ore	1
independent_random	1	0	minecraft:light_gray_wool	11
independent_random	1	0	minecraft:moss_block	86
independent_random	1	0	minecraft:mud	38
independent_random	1	0	minecraft:pale_moss_block	120
independent_random	1	0	minecraft:pale_oak_wood{axis=y}	12
independent_random	1	0	minecraft:smooth_basalt	6
independent_random	1	0	minecraft:stone	201
independent_random	1	0	minecraft:tuff	2
independent_random	1	1	minecraft:acacia_wood{axis=y}	233
independent_random	1	1	minecraft:acacia_wood{axis=z}	1
independent_random	1	1	minecraft:andesite	22
independent_random	1	1	minecraft:basalt{axis=y}	40
independent_random	1	1	minecraft:blackstone	14
independent_random	1	1	minecraft:cobblestone	355
independent_random	1	1	minecraft:cyan_terracotta	178
independent_random	1	1	minecraft:diamond_block	3
independent_random	1	1	minecraft:dirt	7
independent_random	1	1	minecraft:dripstone_block	3
independent_random	1	1	minecraft:granite	1
independent_random	1	1	minecraft:grass_block{snowy=false}	350
independent_random	1	1	minecraft:gravel	2
independent_random	1	1	minecraft:gray_wool	1
independent_random	1	1	minecraft:iron_ore	3
independent_random	1	1	minecraft:light_gray_wool	24
independent_random	1	1	minecraft:moss_block	205
independent_random	1	1	minecraft:mud	98
independent_random	1	1	minecraft:pale_moss_block	307
independent_random	1	1	minecraft:pale_oak_wood{axis=y}	43
independent_random	1	1	minecraft:smooth_basalt	28
independent_random	1	1	minecraft:spruce_log{axis=y}	1
independent_random	1	1	minecraft:stone	528
independent_random	1	1	minecraft:tuff	7
independent_random	1	2	minecraft:acacia_wood{axis=y}	735
independent_random	1	2	minecraft:andesite	76
independent_random	1	2	minecraft:basalt{axis=y}	146
independent_random	1	2	minecraft:black_wool	4
independent_random	1	2	minecraft:blackstone	33
independent_random	1	2	minecraft:coarse_dirt	1
independent_random	1	2	minecraft:cobblestone	1022
independent_random	1	2	minecraft:cyan_terracotta	469
independent_random	1	2	minecraft:diamond_block	24
independent_random	1	2	minecraft:dirt	18
independent_random	1	2	minecraft:dripstone_block	7
independent_random	1	2	minecraft:grass_block{snowy=false}	1089
independent_random	1	2	minecraft:grass_block{snowy=true}	2
independent_random	1	2	minecraft:gravel	5
independent_random	1	2	minecraft:gray_wool	13
independent_random	1	2	minecraft:iron_ore	2
independent_random	1	2	minecraft:light_gray_terracotta	5
independent_random	1	2	minecraft:light_gray_wool	93
independent_random	1	2	minecraft:moss_block	639
independent_random	1	2	minecraft:mud	341
independent_random	1	2	minecraft:pale_moss_block	1013
independent_random	1	2	minecraft:pale_oak_wood{axis=y}	134
independent_random	1	2	minecraft:pale_oak_wood{axis=z}	1
independent_random	1	2	minecraft:smooth_basalt	97
independent_random	1	2	minecraft:stone	1589
independent_random	1	2	minecraft:tuff	18
independent_random	1	3	minecraft:acacia_wood{axis=y}	809
independent_random	1	3	minecraft:andesite	88
independent_random	1	3	minecraft:basalt{axis=y}	129
independent_random	1	3	minecraft:black_wool	5
independent_random	1	3	minecraft:blackstone	40
independent_random	1	3	minecraft:coal_ore	4
independent_random	1	3	minecraft:cobblestone	1062
independent_random	1	3	minecraft:cyan_terracotta	543
independent_random	1	3	minecraft:diamond_block	27
independent_random	1	3	minecraft:dirt	30
independent_random	1	3	minecraft:dripstone_block	3
independent_random	1	3	minecraft:granite	3
independent_random	1	3	minecraft:grass_block{snowy=false}	1203
independent_random	1	3	minecraft:gravel	5
independent_random	1	3	minecraft:gray_wool	16
independent_random	1	3	minecraft:iron_ore	2
independent_random	1	3	minecraft:light_gray_terracotta	3
independent_random	1	3	minecraft:light_gray_wool	76
independent_random	1	3	minecraft:moss_block	717
independent_random	1	3	minecraft:mud	362
independent_random	1	3	minecraft:packed_mud	1
independent_random	1	3	minecraft:pale_moss_block	1134
independent_random	1	3	minecraft:pale_oak_wood{axis=y}	172
independent_random	1	3	minecraft:pale_oak_wood{axis=z}	3
independent_random	1	3	minecraft:smooth_basalt	75
independent_random	1	3	minecraft:stone	1756
independent_random	1	3	minecraft:tuff	20
independent_random	1	4	minecraft:acacia_wood{axis=y}	377
independent_random	1	4	minecraft:andesite	46
independent_random	1	4	minecraft:basalt{axis=y}	77
independent_random	1	4	minecraft:black_wool	3
independent_random	1	4	minecraft:blackstone	24
independent_random	1	4	minecraft:coal_ore	1
independent_random	1	4	minecraft:cobblestone	528
independent_random	1	4	minecraft:cyan_terracotta	230
independent_random	1	4	minecraft:diamond_block	18
independent_random	1	4	minecraft:dirt	10
independent_random	1	4	minecraft:dripstone_block	1
independent_random	1	4	minecraft:grass_block{snowy=false}	506
independent_random	1	4	minecraft:gray_wool	9
independent_random	1	4	minecraft:light_gray_terracotta	1
independent_random	1	4	minecraft:light_gray_wool	49
independent_random	1	4	minecraft:moss_block	343
independent_random	1	4	minecraft:mud	160
independent_random	1	4	minecraft:packed_mud	2
independent_random	1	4	minecraft:pale_moss_block	530
independent_random	1	4	minecraft:pale_oak_wood{axis=x}	1
independent_random	1	4	minecraft:pale_oak_wood{axis=y}	74
independent_random	1	4	minecraft:pale_oak_wood{axis=z}	1
independent_random	1	4	minecraft:smooth_basalt	33
independent_random	1	4	minecraft:stone	787
independent_random	1	4	minecraft:tuff	4
independent_random	2	0	minecraft:acacia_wood{axis=y}	10
independent_random	2	0	minecraft:andesite	3
independent_random	2	0	minecraft:basalt{axis=y}	4
independent_random	2	0	minecraft:blackstone	1
independent_random	2	0	minecraft:cobblestone	20
independent_random	2	0	minecraft:cyan_terracotta	3
independent_random	2	0	minecraft:dirt	1
independent_random	2	0	minecraft:grass_block{snowy=false}	34
independent_random	2	0	minecraft:gray_wool	1
independent_random	2	0	minecraft:light_gray_wool	4
independent_random	2	0	minecraft:moss_block	8
independent_random	2	0	minecraft:mud	5
independent_random	2	0	minecraft:pale_moss_block	19
independent_random	2	0	minecraft:pale_oak_wood{axis=y}	2
independent_random	2	0	minecraft:smooth_basalt	4
independent_random	2	0	minecraft:stone	42
independent_random	2	1	minecraft:acacia_wood{axis=y}	134
independent_random	2	1	minecraft:andesite	13
independent_random	2	1	minecraft:basalt{axis=y}	22
independent_random	2	1	minecraft:blackstone	4
independent_random	2	1	minecraft:cobblestone	185
independent_random	2	1	minecraft:cyan_terracotta	92
independent_random	2	1	minecraft:diamond_block	4
independent_random	2	1	minecraft:dirt	8
independent_random	2	1	minecraft:granite	1
independent_random	2	1	minecraft:grass_block{snowy=false}	196
independent_random	2	1	minecraft:gray_wool	2
independent_random	2	1	minecraft:light_gray_wool	21
independent_random	2	1	minecraft:moss_block	120
independent_random	2	1	minecraft:mud	58
independent_random	2	1	minecraft:pale_moss_block	172
independent_random	2	1	minecraft:pale_oak_wood{axis=y}	40
independent_random	2	1	minecraft:smooth_basalt	14
independent_random	2	1	minecraft:stone	269
independent_random	2	1	minecraft:tuff	1
independent_random	2	2	minecraft:acacia_wood{axis=y}	570
independent_random	2	2	minecraft:acacia_wood{axis=z}	1
independent_random	2	2	minecraft:andesite	74
independent_random	2	2	minecraft:basalt{axis=y}	96
independent_random	2	2	minecraft:black_wool	2
independent_random	2	2	minecraft:blackstone	25
independent_random	2	2	minecraft:coal_ore	2
independent_random	2	2	minecraft:cobblestone	788
independent_random	2	2	minecraft:cyan_terracotta	346
independent_random	2	2	minecraft:diamond_block	17
independent_random	2	2	minecraft:dirt	17
independent_random	2	2	minecraft:dripstone_block	4
independent_random	2	2	minecraft:grass_block{snowy=false}	709
independent_random	2	2	minecraft:gray_wool	8
independent_random	2	2	minecraft:iron_ore	3
independent_random	2	2	minecraft:light_gray_terracotta	2
independent_random	2	2	minecraft:light_gray_wool	55
independent_random	2	2	minecraft:moss_block	457
independent_random	2	2	minecraft:mud	244
independent_random	2	2	minecraft:packed_mud	1
independent_random	2	2	minecraft:pale_moss_block	723
independent_random	2	2	minecraft:pale_oak_wood{axis=y}	113
independent_random	2	2	minecraft:smooth_basalt	74
independent_random	2	2	minecraft:stone	1219
independent_random	2	2	minecraft:tuff	20
independent_random	2	3	minecraft:acacia_wood{axis=y}	808
independent_random	2	3	minecraft:andesite	99
independent_random	2	3	minecraft:basalt{axis=y}	152
independent_random	2	3	minecraft:black_wool	7
independent_random	2	3	minecraft:blackstone	48
independent_random	2	3	minecraft:coarse_dirt	1
independent_random	2	3	minecraft:cobblestone	1150
independent_random	2	3	minecraft:cyan_terracotta	553
independent_random	2	3	minecraft:diamond_block	23
independent_random	2	3	minecraft:dirt	38
